ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
YBL082C	1377	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL002W	396	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL098W	1383	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR117C	2046	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR214W	1584	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR169C	2082	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR207W	1398	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR155W	1158	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL106C	3033	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR237W	2550	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR193C	672	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR149W	1035	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR013C	390	1	1	0	0	2.56410256410256	43.7941307981787	1	1	0	0	2.56410256410256	43.7941307981787
YBL063W	3336	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL029C-A	285	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR147W	891	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR246W	1164	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR002C	861	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR023C	3498	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL088C	8364	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL064C	786	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL007C	3735	0	0	NA	0	0	0	0	0	NA	0	0	0
tL(UAA)B2	84	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL093C	663	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL091C	1266	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR142W	2322	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR047W	528	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR238C	2196	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR067C	633	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR010W	411	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL054W	1578	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR209W	318	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL060W	2064	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR089W	600	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR025C	1185	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR040W	897	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR230C	405	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL027W	570	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL100C	315	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR261C	699	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR034C	1047	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR101C	873	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL010C	843	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR053C	1077	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL059C-A	330	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR255C-A	363	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL042C	1920	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL039C	1740	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR217W	561	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR200W-A	165	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL003C	399	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR069C	1860	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR056W-A	201	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR009C	312	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL038W	699	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR056C-B	159	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR081C	3999	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR007C	2211	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR146W	837	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR171W	621	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL028C	321	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR135W	453	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR264C	600	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR043C	2070	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL059W	582	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR131W	2115	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR233W-A	285	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR092C	1404	31	31	0	0	22.0797720797721	377.11612631765	31	31	0	0	22.0797720797721	377.11612631765
YBR126C	1488	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR057C	1101	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR086C	2841	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR174C	315	0	0	NA	0	0	0	0	0	NA	0	0	0
snR56	88	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR281C	2637	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL103C	1461	0	0	NA	0	0	0	0	0	NA	0	0	0
tG(GCC)B	71	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR159W	1044	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR118W	1377	11	11	0	0	7.98838053740015	136.439231027005	1	1	0	0	0.726216412490922	12.4035664570005
YBL004W	7482	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR163W	1758	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL013W	1206	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL112C	318	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR231C	912	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL066C	3447	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR008C	1647	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL015W	1581	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR038W	2892	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL018C	402	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR253W	366	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL068W-A	237	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR058C	2346	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL084C	2277	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR224W	516	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR077C	489	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL087C	414	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR098W	2076	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR239C	1590	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR168W	1242	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL046W	1326	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR003W	1422	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR215W	1878	0	0	NA	0	0	0	0	0	NA	0	0	0
LSR1	1175	6	6	0	0	5.1063829787234	87.2155455895644	6	6	0	0	5.1063829787234	87.2155455895644
YBL025W	438	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR105C	1089	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR200W	1656	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR190W	312	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR248C	1659	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR145W	1056	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL047C	4146	1	1	0	0	0.241196333815726	4.11956367855516	1	1	0	0	0.241196333815726	4.11956367855516
YBR099C	384	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL014C	2685	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR062C	543	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL092W	393	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR240C	1353	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR251W	924	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR199W	1395	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR128C	1035	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR139W	1527	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL070C	321	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR054W	1035	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL039W-B	180	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR072W	645	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR111C	696	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL001C	315	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR110W	1350	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL111C	2004	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL036C	774	0	0	NA	0	0	0	0	0	NA	0	0	0
tR(UCU)B	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL094C	333	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR033W	2760	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL073W	312	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR096W	693	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL053W	375	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR030W	1659	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL076C	3219	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR256C	717	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR162W-A	198	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL077W	432	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR156C	2097	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL012C	402	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL008W-A	240	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR297W	1407	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR189W	588	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL096C	309	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR011C	864	1	1	0	0	1.15740740740741	19.7681840408445	1	1	0	0	1.15740740740741	19.7681840408445
YBL041W	726	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL081W	1107	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR089C-A	300	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR103C-A	144	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR296C	1725	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL040C	660	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR165W	834	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL026W	288	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR082C	447	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR280C	1914	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR061C	933	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL016W	1062	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR175W	948	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR029C	1374	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL057C	627	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR298C-A	222	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR192W	1134	0	0	NA	0	0	0	0	0	NA	0	0	0
tQ(UUG)B	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR302C	1140	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR254C	528	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR204C	1128	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR220C	1683	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR222C	1632	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR290W	966	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR162C	1368	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR167C	423	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL033C	1038	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR228W	915	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR263W	1473	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR250W	1572	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR272C	1443	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR120C	489	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR084C-A	570	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL062W	381	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR301W	363	1	1	0	0	2.75482093663912	47.0515454856465	1	1	0	0	2.75482093663912	47.0515454856465
YBR076W	1065	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR210W	429	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR106W	567	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR005W	642	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR153W	735	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR132C	1791	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR166C	1359	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR221W-A	105	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR131C-A	90	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR161W	1131	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR109C	444	1	1	0	0	2.25225225225225	38.4678175929948	1	1	0	0	2.25225225225225	38.4678175929948
YBR255W	2085	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR205W	1215	1	1	0	0	0.823045267489712	14.0573753179339	1	1	0	0	0.823045267489712	14.0573753179339
YBR296C-A	120	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL043W	774	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR130C	1278	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR206W	324	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR122C	534	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR295W	3651	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR004C	1302	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR202W	2538	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR001C	2343	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL113C	2379	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR288C	1452	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR282W	441	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL072C	603	1	1	0	0	1.65837479270315	28.3245622077773	0	0	NA	0	0	0
YBR103W	1608	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR107C	738	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL024W	2055	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR012C	420	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR188C	423	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL075C	1950	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR102C	2262	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR006W	1494	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL051C	2007	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR196C	1665	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL031W	1017	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR141W-A	96	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL006W-A	150	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL100W-C	120	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR236C	1311	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR276C	2424	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR036C	1233	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR045C	1920	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR291C	900	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR137W	540	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR079C	2895	1	1	0	0	0.345423143350604	5.89972746503962	1	1	0	0	0.345423143350604	5.89972746503962
YBR017C	2757	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL044W	369	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL023C	2607	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR127C	1554	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR152W	876	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR035C	687	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR289W	2718	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL017C	4740	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR157C	768	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL104C	3117	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL109W	336	0	0	NA	0	0	0	0	0	NA	0	0	0
tL(UAA)B1	84	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR072C-A	162	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR300C	498	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR195C	1269	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR233W	1242	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR262C	321	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR020W	1587	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR085C-A	258	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR123C	1950	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR221C	1101	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL029W	1131	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL045C	1374	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR191W-A	75	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR154C	648	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR278W	606	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR273C	1311	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR032W	303	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR048W	471	1	1	0	0	2.12314225053079	36.262656074925	1	1	0	0	2.12314225053079	36.262656074925
YBR104W	990	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL079W	4509	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR265W	963	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR249C	1113	1	1	0	0	0.898472596585804	15.3456523012486	1	1	0	0	0.898472596585804	15.3456523012486
YBR203W	2775	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR184W	1572	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR170C	1743	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR173C	447	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR133C	2484	1	1	0	0	0.402576489533011	6.87589010116332	1	1	0	0	0.402576489533011	6.87589010116332
YBR275C	5751	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL108W	306	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL113W-A	483	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL085W	2943	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL052C	2496	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL009W	2031	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR283C	1473	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR094W	2262	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR258C	429	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR201W	636	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR070C	714	0	0	NA	0	0	0	0	0	NA	0	0	0
tE(UUC)B	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR198C	2397	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL056W	1407	1	1	0	0	0.710732054015636	12.1390980890474	1	1	0	0	0.710732054015636	12.1390980890474
YBL099W	1638	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR257W	840	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR126W-A	207	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR242W	717	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL008W	2523	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR181C	711	0	0	NA	0	0	0	0	0	NA	0	0	0
tC(GCA)B	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR052C	633	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR093C	1404	3	3	0	0	2.13675213675214	36.4951089984822	3	3	0	0	2.13675213675214	36.4951089984822
YBR049C	2433	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR056W	1506	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL030C	957	0	0	NA	0	0	0	0	0	NA	0	0	0
tT(AGU)B	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR141C	1014	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR226C	411	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL005W	2931	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR151W	951	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR144C	315	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR178W	375	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR138C	1575	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL090W	534	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL105C	3456	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL102W	648	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL011W	2280	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR095C	1293	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR196C-B	105	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL048W	312	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR066C	663	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR292C	372	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR018C	1101	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR194W	372	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR076C-A	267	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR108W	2844	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR046C	1005	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR235W	3363	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR274W	1584	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL006C	543	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR186W	1695	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR277C	402	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR185C	837	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL078C	354	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR037C	888	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR015C	1794	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR016W	387	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL107W-A	105	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL071W-A	249	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR269C	417	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR266C	453	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR055C	2700	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR088C	777	0	0	NA	0	0	0	0	0	NA	0	0	0
tV(UAC)B	74	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL019W	1563	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR112C	2901	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR164C	552	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR148W	1830	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL020W	1725	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR208C	5508	0	0	NA	0	0	0	0	0	NA	0	0	0
tD(GUC)B	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR172C	2223	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL097W	2265	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR050C	1017	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR183W	951	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR213W	825	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR113W	483	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL091C-A	528	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR196C-A	150	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR286W	1614	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR268W	318	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR058C-A	243	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR287W	1284	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL083C	426	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL061C	2091	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR267W	1182	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR114W	2373	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL032W	1146	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR219C	384	0	0	NA	0	0	0	0	0	NA	0	0	0
tF(GAA)B	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR299W	1755	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR191W	483	1	1	0	0	2.0703933747412	35.3617205202685	1	1	0	0	2.0703933747412	35.3617205202685
YBR125C	1182	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL069W	1290	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR223C	1635	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR074W	2931	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR201C-A	204	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR187W	843	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL021C	435	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL049W	417	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL035C	2118	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL095W	813	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR073W	2877	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR109W-A	225	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR260C	2001	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR279W	1338	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR211C	975	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR078W	1290	1	1	0	0	0.775193798449612	13.2400860552633	1	1	0	0	0.775193798449612	13.2400860552633
YBR063C	1215	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR028C	1578	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL039C-A	84	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR129C	987	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL050W	879	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR051W	351	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR080C	2277	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL058W	1272	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL101C	3354	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR140C	9279	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR021W	1902	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR232C	360	0	0	NA	0	0	0	0	0	NA	0	0	0
YBR024W	906	0	0	NA	0	0	0	0	0	NA	0	0	0
YBL005W-B	5269	668	668	0	0	126.779275004745	2165.35337930186	65	65	0	0	12.3363066995635	210.700553375181
